case_number,source,prompt,evaluation_seed,coco_id
1931,coco-30k,A large jetliner sitting on top of an airport tarmac.,45120,490225
1932,coco-30k,A bathroom with a white toilet next to a sink.,4682,476299
1933,coco-30k,A kitchen with white cabinets has a sink and white refrigerator.,69367,241844
1934,coco-30k,A group of jets sitting on top of an airport tarmac.,84686,64510
1935,coco-30k,A white toilet with a box of tissues on it's tank.,67034,462364
1936,coco-30k,A large passenger jet sitting on an airport tarmac.,70361,414917
1937,coco-30k,A kitchen sink and part of a stove with a doorway leading into an adjacent room,4481,123136
1938,coco-30k,A red motorcycle parked next to a woman sitting down.,21279,268469
1939,coco-30k,A bathroom with a run down looking shower next to a sink.,81671,101647
1940,coco-30k,A large purple and red passenger jet flying through a blue sky..,17427,180953
1941,coco-30k,A woman holding an umbrella standing next to a black wall.,23204,340665
1942,coco-30k,A group of men on bikes hitching a ride on the back of a bus.,84036,322922
1943,coco-30k,A chef preparing food in a kitchen on a platter.,12607,574138
1944,coco-30k,A mouse sitting on the side of a computer monitor.,31119,35498
1945,coco-30k,A large passenger jet sitting on top of a tarmac.,70937,161347
1946,coco-30k,A woman preparing food inside of a kitchen.,81610,465463
1947,coco-30k,A plane floating on top of a lake surrounded by mountains.,43917,205401
1948,coco-30k,A white  and gray water fixture sitting on top of cardboard.,19916,166142
1949,coco-30k,a man standing next to a kitchen counter preparing food.,21992,419974
1950,coco-30k,A group of men and women playing a game on the Nintendo Wii.,22372,480591
1951,coco-30k,A cat laying on to of a car roof.,47079,360510
1952,coco-30k,A row of wooden park benches sitting next to a street.,6343,381519
1953,coco-30k,A bathroom filled with a row of sinks under mirrors.,43537,459786
1954,coco-30k,A child sitting at a table eating food from a small car.,53118,311374
1955,coco-30k,a kitchen filled with lots of counter top space and cooking utensils.,13729,422785
1956,coco-30k,"A bathroom filled with rotten,crap filled, destroyed toilets sitting in a row in a destroyed bathroom.",61578,566189
1957,coco-30k,"A bathroom with a white bath tub, sink and large window.",86300,523978
1958,coco-30k,A picture of a person talking on a phone. ,34835,299288
1959,coco-30k,A white toilet sitting in a bathroom on a tiled floor.,94456,182056
1960,coco-30k,A motorcycle parked next to a group of electrical boxes.,47952,292505
1961,coco-30k,A large white toilet next to a child's white toilet.,17840,496166
1962,coco-30k,A cat looking off to it's right with bright blue eyes.,34760,504167
1963,coco-30k,"A man wearing a tie, jacket and white shirt.",16333,262895
1964,coco-30k,A small propeller plane sitting on top of a field.,32344,180784
1965,coco-30k,A bathroom sink below a well lit mirror.,59542,328452
1966,coco-30k,A man standing next to a small airplane with two dogs.,40628,53677
1967,coco-30k,A cheesy pastry sitting on top of a plate.,22153,224819
1968,coco-30k,Four jets flying in formation in a blue sky.,26317,474410
1969,coco-30k,A white stove top oven sitting in a kitchen.,38419,569450
1970,coco-30k,A woman sitting in a car holding a smart phone.,52432,10825
1971,coco-30k,a bunch of ripe bananas sitting on a table.,69589,361656
1972,coco-30k,A man standing in a bathroom not wearing a shirt.,68867,223746
1973,coco-30k,a man riding a wave on top of a surfboard.,95703,170852
1974,coco-30k,A pile of different fruits sitting next to each other in a  bowl.,5822,543192
1975,coco-30k,A group of young children kicking a soccer ball around a field.,35693,552510
1976,coco-30k,a traffic light with all green lights over a street.,29598,42144
1977,coco-30k,A grey and white cat outside looking into a window.,16215,46877
1978,coco-30k,A couple of glasses next to a  bottle.,87118,253171
1979,coco-30k,a bathroom with a white sink next to a white bath tub.,72799,324253
1980,coco-30k,A group of men standing on the side of a street.,70442,138639
1981,coco-30k,A white church sitting at the bottom of a hillside.,44011,554466
1982,coco-30k,A wooden bench sitting in front of a park.,84123,76674
1983,coco-30k,A large passenger jet taking off from an airport runway.,33074,249482
1984,coco-30k,A white toilet sitting next to a window in a bathroom.,82344,144062
1985,coco-30k,A window in a kitchen filled with green plants.,18725,381615
1986,coco-30k,A cat standing on top of a car trunk next to a parked motorcycle.,13796,190326
1987,coco-30k,A jet airliner flying over a building with sky in background.,63091,298137
1988,coco-30k,A busy city street filled with traffic at night.,4612,525208
1989,coco-30k,An intersection and three sets of traffic signal light.,34259,159427
1990,coco-30k,A parked motorcycle in front of a small store.,28004,151807
1991,coco-30k,A person wearing a straw hat walking a bike.,94251,459141
1992,coco-30k,A hallway with yellow painted walls and a light mounted on a wall.,83319,118507
1993,coco-30k,A parked motorcycle on the side of the road.,46675,394773
1994,coco-30k,A man wearing a leather jacket standing next to a black motorcycle.,80314,523371
1995,coco-30k,A white sink in a bathroom under a window.,20553,225847
1996,coco-30k,A man kiteboarding on top of waves in the ocean.,74383,152111
1997,coco-30k,A bathroom filled with a toilet next to a tub and a sink.,48713,252857
1998,coco-30k,A woman sitting on top of a wooden bench near a park.,81023,349184
1999,coco-30k,A couple of baby sheep standing next to each other.,66724,548766
2000,coco-30k,A woman riding a motor scooter with a woman on back.,29885,59207
2001,coco-30k,A kitchen with a black stove top oven and white cabinets.,58643,251343
2002,coco-30k,A red car sitting on to of a black boat.,89640,411093
2003,coco-30k,A man riding a motorcycle down a city street.,53117,400247
2004,coco-30k,A woman putting on a lipstick holding a sharp knife.,89055,507273
2005,coco-30k,A pile of different types of vegetables on top of each other.,64334,566687
2006,coco-30k,A bathroom with a white tub next to a sink and toilet.,37640,514682
2007,coco-30k,A group of people enjoying a day at the beach.,73935,63565
2008,coco-30k,A man on a motorcycle with a group of people standing around it.,88158,427561
2009,coco-30k,A man holding holding a giant remote control.,72447,37670
2010,coco-30k,A yellow motorcycle passing by people behind a barrier.,24412,141416
2011,coco-30k,A bathroom sink under a mirror and lights.,17789,120254
2012,coco-30k,A herd of sheep passing by people behind barriers.,37946,366157
2013,coco-30k,A row of parked motorcycles sitting on the side of a road.,13061,391011
2014,coco-30k,A couple of motorcycles parked next to each other.,39847,338219
2015,coco-30k,A man riding a motorcycle with a woman on back of it.,38624,206487
2016,coco-30k,A small propeller airplane taking off from a runway.,30465,360346
2017,coco-30k,A woman sitting at a table inside of a kitchen.,65659,21198
2018,coco-30k,A large large floating out in the water with an airplane flying over it.,47139,120806
2019,coco-30k,an unattached toilet in the middle of a room with red tiled floors.,37686,234733
2020,coco-30k,A man standing next to a bikes and a motorcycle.,67619,11149
2021,coco-30k,An older person sitting on a wooden bench.,10348,497674
2022,coco-30k,A large airplane flying over a lush green hillside.,81581,60988
2023,coco-30k,A woman is riding a motorcycle down the street.,71504,268556
2024,coco-30k,An Air Force jet flying in a deep blue sky.,94901,379453
2025,coco-30k,A man flying through the air while riding a surfboard.,7671,142697
2026,coco-30k,A white toilet sitting in a bathroom next to a counter.,53153,312632
2027,coco-30k,A pine apple on top of a pile of mixed fruit.,95111,184773
2028,coco-30k,A toilet in a bathroom next to a window and toilet paper dispenser.,36768,104112
2029,coco-30k,A walk in shower next to a tub in a bathroom.,11355,469795
2030,coco-30k,A line of benches that are snow covered,78117,404988
2031,coco-30k,A white toilet sitting next to a white sink in a bathroom.,18613,158344
2032,coco-30k,A person riding a motorcycle down a street.,71449,579902
2033,coco-30k,A man standing on a snow covered field holding skis.,71049,107541
2034,coco-30k,A group of men riding motorcycles in street with American flags.,75945,84762
2035,coco-30k,A TV with two cows standing in a forest displayed on it's screen.,9463,123842
2036,coco-30k,A blue motor scooter with a cat sitting on it.,49392,488387
2037,coco-30k,A fighter jet sitting on top of an airport tarmac.,99111,351930
2038,coco-30k,A messy home office space with no one working.,71939,200302
2039,coco-30k,A man in black shirt on a motorcycle in a street.,67098,374559
2040,coco-30k,an image of a junky garage with trash everywhere,44153,485424
2041,coco-30k,a close up of a giraffe and a zebra in a field near trees,4845,548296
2042,coco-30k,an image of a cars driving on the highway,43228,232262
2043,coco-30k,an image of two bikers at a cross walk,46170,187286
2044,coco-30k,Lady working in a kitchen while man sits at table watching TV.,84363,328462
2045,coco-30k,An unfinished bathroom with a boarded window and exposed pipes.,95322,171349
2046,coco-30k,a close up of a scooter parked indoors,51382,67823
2047,coco-30k,A brown wooden bench sitting up against a wall.,61264,220171
2048,coco-30k,A man riding a bike through a lush green park.,95941,264336
2049,coco-30k,A man taking a selfie in front of a mirror.,68468,104751
2050,coco-30k,Two elephants standing next to each other in a jungle forest. ,44138,237777
2051,coco-30k,an over head view of cars parked below,3955,71384
2052,coco-30k,A man standing in a bathroom in front of a mirror.,6094,214727
2053,coco-30k,Emergency vehicles are on the scene of the accident.,59673,223574
2054,coco-30k,A white egg-shaped bathtub in a decorative bathroom.,41703,323186
2055,coco-30k,A commercial aircraft flies low above street traffic.,16666,244246
2056,coco-30k,A white toilet with a black seat in a small bathroom.,5912,134483
2057,coco-30k,A bathroom being remodeled with a white toilet.,24269,247184
2058,coco-30k,A tall building with a massive clock on it's face.,55817,520956
2059,coco-30k,A subway train with it's loading doors wide open.,32875,217883
2060,coco-30k,A passenger jet filled with purple and blue seats.,13940,105465
2061,coco-30k,A man standing next to an airplane on a runway.,14810,552302
2062,coco-30k,"A bus, old cabin cars, and motor cycles with people ",14861,33854
2063,coco-30k,Blue dust pan and brush on floor next to white commode.,54647,191381
2064,coco-30k,"An orange, white and blue bus on a street.",53144,385346
2065,coco-30k,A yellow and green bus passing in front of a building.,19899,408621
2066,coco-30k,"A kitchen with a stove, microwave and refrigerator.",19330,86408
2067,coco-30k,A group of motorcycles parked on the side of a road.,84386,44590
2068,coco-30k,an airplane is being towed away from the jet bridge,70845,282229
2069,coco-30k,"A bathroom with a toilet, sink and bathtub.",45641,195306
2070,coco-30k,A branch stretches in the air while an airplane flies in the distance.,59481,11374
2071,coco-30k,We are looking up at the underside of an airplane.,75480,377314
2072,coco-30k,Two speed motorcyclers turning a corner very sharply,98082,15596
2073,coco-30k,An airplane at its gate on an overcast day.,27903,252844
2074,coco-30k,A women holding up a very large pair of scissors .,18279,199540
2075,coco-30k,two plates of food on a table with chairs,94758,433373
2076,coco-30k,A glass cup full of some drinks set on a table counter.,56942,153901
2077,coco-30k,People are hiding under colorful umbrellas on a rainy day.,47320,275161
2078,coco-30k,A man on a bicycle passing by a taxi.,43835,215867
2079,coco-30k,Two women in street holding scissors and papers.,39239,574825
2080,coco-30k,"A kitchen with a toilet, sink and a bathtub.",67362,167898
2081,coco-30k,an image of a night scene with a cat on top of a car,75175,167122
2082,coco-30k,"an image of a kitchen setting with ceramic backsplash
",13418,397459
2083,coco-30k,An airplane is going over a steep mountain.,53356,347367
2084,coco-30k,an image  of people outside playing frisbee,72962,764
