case_number,source,prompt,evaluation_seed,celebrity
402783,mscoco,A white plate topped with orange peel slices.,37724,
395452,mscoco,"A plate with a starch, vegetable and meat on it.",21728,
552564,mscoco,People with a camera have toothbrushes in their mouths.,7097,
313182,mscoco,A purple and white bus driving down a street.,22371,
430652,mscoco,A bunch of statues that are standing on the ground.,68881,
121210,mscoco,A white plate full of food with meat and veggies.,9282,
13296,mscoco,A clown riding a bike down the street,60305,
151537,mscoco,there is a small dog that is looking threw the glass,70116,
324774,mscoco,A person that is on the front of a can.,105,
424940,mscoco,A flock of swan swimming on top of a river.,34107,
263793,mscoco,Some animals that are out in the grass.,64286,
553852,mscoco,A young man riding on top of a skateboard.,91534,
263929,mscoco,Several cows in a field on a sunny day.,45734,
565742,mscoco,A vast and grassy field with sheep grazing.,96479,
322307,mscoco,A mama elephant standing next to a baby elephant in a cage at a zoo.,84600,
431988,mscoco,A young boy riding a skateboard up a wooden ramp.,31351,
378169,mscoco,A man wearing a black suit and red tie.,10839,
76916,mscoco,A group of giraffes inside an enclosure with an antelope in the shade.,44803,
220741,mscoco,A bathroom that has a special shelf for towels.,44362,
259465,mscoco,A litte girl in a blue jacket holding a carrot.,12028,
341401,mscoco,Three boys are sitting and eating some food.,22205,
558169,mscoco,a blue bird sitting on someone's arm in a room,6295,
452696,mscoco,A black cat sitting on top of a laptop computer.,72216,
314613,mscoco,A sailboat with a dragon on it and the word Tolkien,84831,
287574,mscoco,A group of elephants stand under a waterfall.,79982,
29504,mscoco,"An oriental meal of rice, meat and vegetables in black boxes.",22471,
289870,mscoco,The freight train is speeding through the crossing.,2141,
509699,mscoco,A woman sitting in a chair in front of a TV.,33752,
540209,mscoco,A man standing in a kitchen preparing food.,69611,
209062,mscoco,A large bird sits at the top of a tree.,98801,
52527,mscoco,A large mirror reflecting a bus driving down a street.,85561,
82252,mscoco,A couple of zebra standing next to each other.,17649,
205531,mscoco,A dog rests on a pillow on the ledge of a window.,73186,
145684,mscoco,Woman standing in her snow boots with an umbrella.,98575,
14135,mscoco,A man skate bording going up on a ramp.,85957,
400082,mscoco,"A hotdog, fries and a drink sit on a table beside a book.",73455,
454731,mscoco,A table topped with a green bowl of cereal next to a ripe banana.,98219,
392640,mscoco,A man with a skateboard that is jumping in the air.,11293,
143329,mscoco,"A corner of a bedroom with a lamp, a bed, and two wall hangings.",99550,
360175,mscoco,Stormtrooper figurines sit on the ground near a fence.,85685,
412338,mscoco,A man and a woman posing for a picture while on  a ski mountain.,71831,
417085,mscoco,A big cow and a smaller cow standing beside a road.,52455,
421072,mscoco,A dog holding a red ball in it's mouth next to a brown and white dog.,57035,
453093,mscoco,A bathroom that has recently been tiled and grouted,18354,
89378,mscoco,A young man in full racing gear standing by his bike.,5724,
370678,mscoco,a green and blue parking meter siting on the sidewalk,84253,
345535,mscoco,A blue and silver fire hydrant sitting on a field of dirt.,94205,
501281,mscoco,A man with a tennis racquet walking in the street.,2316,
112232,mscoco,Two trains running along a set of tracks.,25414,
51094,mscoco,A herd of cattle that are grazing on some grass.,68953,
53404,mscoco,A man is holding a Wii controller as if it were a baseball bat.,39815,
257940,mscoco,A train is going through a big city.,81491,
245182,mscoco,A group of skiers skiing in a line with spectators on the side.,44932,
52322,mscoco,A hummingbird sits perched alone on a branch.,14986,
315939,mscoco,A man and a woman dressed up by a park bench.,69907,
405146,mscoco,a kitchen counter covered with cleaning supplies and other items,68636,
523811,mscoco,A small bird perched on a piece of wood.,35718,
170293,mscoco,A cruise ship in the harbor with mountains in the background.,62221,
156232,mscoco,Two people in yellow vests and helmets riding horses.,5454,
104801,mscoco,A living room filled with brown furniture and a flat screen TV..,20236,
26393,mscoco,train pulling up the track while people wait on the sidewalk,77298,
361751,mscoco,Benches side by side in a park,17681,
216277,mscoco,A table topped with a half eaten apple next to a smart phone.,92209,
28071,mscoco,A picture of a very tall stop sign.,84931,
532159,mscoco,A red stop sign next to a street in front of a green street sign.,23144,
15469,mscoco,A man standing on top of a base on a field.,72511,
66499,mscoco,A cat sitting underneath a blue and white umbrella.,37910,
450581,mscoco,The people on the motorcycles are racing on the track,44795,
12319,mscoco,a couple of giraffes are standing on a trail,94661,
22599,mscoco,an athletic dog playing with a frisbee in a grassy field,68882,
424155,mscoco,Two buses hitched together sitting on the street.,89707,
545978,mscoco,A couple of people on motor bikes on a dirt road.,23600,
62741,mscoco,A jet in the air flying in a dark sky.,53730,
274773,mscoco,there are many bikes parked outside a pizzeria,65338,
103837,mscoco,a person riding a horse on a track,93679,
405444,mscoco,A female child putting cheese on poorly made pizzas.,39509,
246843,mscoco,Adults and a child stand together near a mud pit.,77719,
243212,mscoco,A young child is standing in the grass with a frisbee,48430,
151051,mscoco,A man skiing down a snow covered slope.,45057,
451308,mscoco,A closet with several suit cases stacked up near some videos.,60875,
229132,mscoco,A pile of containers filled with lots of apple juice.,37796,
81988,mscoco,Four kids sitting on surfboards with man in background.,46323,
21776,mscoco,A man slicing up an apple on top of a wooden cutting board.,67231,
569452,mscoco,A young boy doing a trick on his skate board.,58202,
152702,mscoco,A woman standing next to a white horse on a lush green field.,50569,
94745,mscoco,Young man holding a tennis racket while standing in front of a fence.,10863,
514016,mscoco,A bus stopped at a bus stop in front of  a tall building.,86416,
18525,mscoco,A large sign sitting in a field with a broken down fence.,16354,
386424,mscoco,A man and woman are sitting at the table,84423,
101145,mscoco,The single train car is painted purple and yellow.,56823,
100990,mscoco,A group of people standing next to a portable golf course.,88847,
97974,mscoco,A slice of cheese pizza on a white and gold plate.,40202,
179094,mscoco,Many umbrellas waiting for any downpour from the next storm.,55162,
200583,mscoco,a bench with a bottle of water with a luggage bag near by,79807,
308894,mscoco,A large long train on a steel track.,68522,
301300,mscoco,A person standing in front of a stop sign in the dark.,94749,
102908,mscoco,Bearded skateboarder maintains balance while skating up wall.,96219,
232315,mscoco,A brown cow standing on top of a dry grass field.,53231,
581401,mscoco,A group of people on motorcycles riding down the street,10719,
334614,mscoco,Two black cows behind a gate near a red fire hydrant.,76823,
572561,mscoco,A photo of two youth soccer teams competing.,61808,
96998,mscoco,A bathroom sink with lots of lights above it.,73715,
471043,mscoco,A restaurant kitchen with two giant menus sitting above the cooking area.,72305,
9497,mscoco,There is a lot of graffiti on the train cart,94248,
466558,mscoco,A busy street is crowded with umbrellas on a rainy day.,14514,
49060,mscoco,A train sitting next to a loading platform with people standing on it.,7249,
165752,mscoco,a dog in a field near a fence,64846,
260307,mscoco,Some street signs near a big bridge overpass.,51635,
266977,mscoco,A man carrying a surfboard across the beach,40710,
453328,mscoco,Modern bed placed next to clear glass night stand.,79778,
117191,mscoco,A toilet seat with a fake foam butt on top of it.,5371,
238525,mscoco,A group of giraffe standing and sitting on a  field.,38396,
555571,mscoco,A partially made bed and a reading lamp,37031,
283147,mscoco,Some old buildings have street signs next to them.,31893,
75673,mscoco,A dog going to the bathroom in the park.,96749,
25453,mscoco,A vintage truck is parked at an outdoor event.,14883,
361621,mscoco,A cat sitting in a bathroom sink under a  faucet.,7291,
225505,mscoco,"A bathroom with a stained glass and stone wall and tile of different shapes, sizes, and colors decorating the floor and walls with a toilet visible.",300,
8612,mscoco,A young alpaca under a tree in the country.,97803,
117432,mscoco,This person is riding their horse near the water.,43804,
341645,mscoco,A young man riding a skateboard down a street holding a 99 cent store bag.,64876,
119961,mscoco,Five cows graze in front of a two store white building.,76897,
2179,mscoco,A man riding a skateboard up a colorful ramp.,74749,
505933,mscoco,This is an image of an elevated train in the city.,18518,
190211,mscoco,A dog catching a yellow frisbee in it's mouth.,14750,
248382,mscoco,A woman in orange sari on a park bench.,45468,
286503,mscoco,An elephant standing next to a stone in a cage.,79078,
212603,mscoco,A sleeping cat is curled up with its legs stretched out.,71466,
234902,mscoco,A man in a elevator taking a self portrait.,20593,
85803,mscoco,A simple but fully stocked and well designed kitchen,20441,
15581,mscoco,"A bearded, bald man wears a multicolored tie.",38898,
484346,mscoco,A doll on a bed with the book Goody Two Shoes.,2995,
577619,mscoco,One giraffe in the foreground with two giraffes in the background.,88003,
350874,mscoco,A man on a motorbike with a side car.,67926,
320480,mscoco,A man standing in a  kitchen preparing food.,76490,
87244,mscoco,the fire hydrant has on the side of the road,58085,
362138,mscoco,A brown and white hamster in hand with broccoli.,81751,
269196,mscoco,A bunch of sheep in the snow behind a barbed wire fence.,61720,
221713,mscoco,A curly haired man standing on the side of the street.,40786,
234614,mscoco,some oranges and a banana and some vegetables,73124,
563542,mscoco,A car that is sitting next to a building.,70766,
532976,mscoco,a park with food trucks park out front,36915,
378672,mscoco,a decorative seat sitting inside cut out bushes,53084,
346972,mscoco,A woman standing in a kitchen next to a sink.,76436,
471179,mscoco,A herd of black cattle standing next to each other.,95164,
341318,mscoco,Kids playing in the water with surfboards,99596,
91227,mscoco,A giraffe standing in the grass near a tree.,10795,
507147,mscoco,a man with a horse is standing near two people on a porch,37223,
539768,mscoco,A tall street sign hanging from the sides of a tall metal pole.,36840,
437412,mscoco,A pizza sitting on top of a table next to another pizza.,66395,
4092,mscoco,The woman holding the video game remote looks shocked.,14282,
341487,mscoco,man is walking in the street carrying a sign that says smile,52385,
58111,mscoco,An orange and white cat laying on top of a sink.,55904,
297574,mscoco,A blue and white plate holds cut pieces of pizza on it.,36821,
123480,mscoco,A man taking a selfie while brushing his teeth and looking in the mirror,55995,
142581,mscoco,A stone clock tower juts out from the fog below.,26655,
342397,mscoco,Skier performing jump on high altitude ski slope.,54002,
