case_number,source,prompt,evaluation_seed,celebrity
533452,mscoco,"A person in the kitchen,  putting a large turkey in the oven.",54538,
298461,mscoco,A kitchen that appears to be missing a cabinet door.,49813,
182056,mscoco,A white toilet sitting in a bathroom on a tiled floor.,94456,
97513,mscoco,"Cherry tomatoes, cheese, beans and broccoli on a table",43168,
557677,mscoco,A bathroom with a white toilet sitting next to a  white tub.,14661,
131418,mscoco,Three people walking down a sidewalk while holding umbrellas.,14254,
229150,mscoco,A man walks down a street with an elephant.,62275,
83773,mscoco,The brown bear is sitting on the ground scratching its ear.,32435,
458750,mscoco,some people on some grass playing frisbee and trees,18769,
279874,mscoco,A tolley car on a brick street in an urban area.,53400,
426754,mscoco,A man wearing goggles and standing in the snow.,82367,
553078,mscoco,A little boy with red hair laying on the ground next to surfboards.,60723,
224531,mscoco,A boat floats in the water near the shore.,89886,
439306,mscoco,A delivery truck is parked while a man is standing in the back.,6832,
201186,mscoco,A woman is in a bedroom holding a wine glass.,14027,
559294,mscoco,A pack of zebra walking along a grassy field.,23050,
124327,mscoco,Two kids in blue shirts playing a game of baseball.,7453,
534664,mscoco,A close up photo of suitcases and luggage,59825,
389129,mscoco,A white bird flying through a light blue beautiful sky.,67360,
370279,mscoco,A boy standing on a WiiFit board holding a Nintendo Wii controller.,95140,
467475,mscoco,A formation of birds in a sky at sunset.,61010,
175948,mscoco,A tiny bathroom with only a toilet and a shelf.,48267,
87588,mscoco,A person walking down a walkway next to a tree.,19840,
288944,mscoco,A young boy kneeling down on a snowboard on a snow covered field.,56951,
362293,mscoco,a horse and buggy that is going down a road,74557,
471415,mscoco,White sheep grazing in a grass pasture near stone walls.,4356,
535013,mscoco,There is a banana and a donut on a white plate,7591,
577783,mscoco,A Delta aircraft is parked at a terminal while maintenance men attend to it.,59405,
572499,mscoco,A group of baseball players playing a game of baseball.,31928,
71673,mscoco,a close up of a cat laying on a napkin,31467,
109916,mscoco,Twp cake pans sitting and cooling on the stove,73220,
49777,mscoco,A group of travelers are about to board a bus.,76124,
287545,mscoco,A couple of giraffe standing in a building.,30496,
444888,mscoco,A tall building with balconies behind a red and white sign.,72462,
15565,mscoco,Two zebra standing next to each other on a lush green field.,16760,
369345,mscoco,a black couch with a red pillow and blue blanket,28105,
205102,mscoco,A bike parked next to a wall next to a river.,11065,
383324,mscoco,A beautiful young lady wearing a skirt standing with her legs spread apart.,10584,
164779,mscoco,A white food truck driving down a street at night.,20946,
532145,mscoco,A herd of cattle standing on top of a grass covered field.,85928,
244246,mscoco,A commercial aircraft flies low above street traffic.,16666,
68117,mscoco,A boat that is out on top of the grass.,88315,
13473,mscoco,The man in the brown suit is holding a coffee mug.,48292,
208135,mscoco,a person in blue skies is skiing down a snowy hill,85026,
129765,mscoco,People walk through a buffet line of bottled water and fruit.,25278,
452224,mscoco,A small yellow bird on a branch of a tree.,16182,
576354,mscoco,a black and white sign some trees fence and buildings,61205,
446324,mscoco,An old truck carrying luggage at the back,67766,
222053,mscoco,Park bench on a walkway in a park.,96796,
513319,mscoco,A group of beautiful young women sitting in a living room all looking alike.,95873,
203488,mscoco,A silver and gray parking meter sitting by a tree.,68821,
324040,mscoco,a male is riding an elephant next to some water,36537,
18737,mscoco,A motorcycle parked near a fence by a beach.,78316,
192192,mscoco,A park with many trees and benches at night.,78831,
210857,mscoco,A tennis player looks forward before she serves the ball.,80457,
575897,mscoco,A sunny day and new snow make perfect conditions for down hill skiers.,76580,
699,mscoco,a fogy picture with a red light in the back ground,36131,
571746,mscoco,A train goes down the side of a mountain in the snow.,24106,
548550,mscoco,A bacon wrapped hotdog on a bun with onions,26857,
104701,mscoco,Giraffes are grazing on the grass on the side of the road.,62551,
314616,mscoco,"Even before daybreak, the cows are in the milking pen",87487,
531126,mscoco,A young pretty lady kicking a soccer ball on a field.,9421,
42190,mscoco,A person on a surfboard in the water.,29630,
469294,mscoco,A floppy disk sitting in a pile of oranges.,51264,
180261,mscoco,Four surfers on a beach with their surfboards.,64229,
318361,mscoco,a girl sitting at a kitchen table in a home,50376,
444682,mscoco,A messy desk is shown with a laptop computer.,60122,
278550,mscoco,a dog rests in a basket on a bike,94585,
299952,mscoco,A desk holds a computer and leftover food containers.,47692,
182424,mscoco,A guy looking down at a big knife he is holding.,21806,
543631,mscoco,A bed in a small and empty white room,34648,
39589,mscoco,A black cat laying next to a box of donuts.,2323,
466575,mscoco,An old and weathered suitcase sits on the street.,10269,
207205,mscoco,"A plate full of meat, vegetables and rice.",61761,
374383,mscoco,A plan flying under a cloudy gray sky.,14118,
91460,mscoco,A plate topped with a cheesy pizza on a  table.,75640,
165638,mscoco,a child hitting a baseball with a baseball bat.,65356,
266115,mscoco,A stop sign on the corner of a street.,63360,
422025,mscoco,The man standing beside a tree has thrown a Frisbee.,34291,
371910,mscoco,A person is working at a computer with a remote control and camera next to the camera.,65639,
271017,mscoco,A large white bush stopped at a bus stop.,64469,
79545,mscoco,Wilderness scene with animals grazing out in an open field.,96841,
236866,mscoco,A man walking down a beach with a surfboard in hand.,26698,
171351,mscoco,A surfer in a wetsuit stands with his surfboard and bicycle at the beach.,18130,
37670,mscoco,A man holding holding a giant remote control.,72447,
449828,mscoco,A man on a surfboard in the water.,2674,
344702,mscoco,this buss is parked near the curb in the street,38539,
54264,mscoco,a small statue is by a red sign,5739,
54092,mscoco,A container filled with different types of food.,88172,
164366,mscoco,A black and white cow standing on a train car.,72937,
167962,mscoco,A young man riding a wave on his surf board.,71087,
506874,mscoco,A group of people at a party sitting next to a red umbrella.,56968,
338220,mscoco,Train on tracks inside of a brick station.,6948,
200168,mscoco,A kid standing in the snow on skis.,42293,
105261,mscoco,A train sitting in the middle of a train station next to a platform.,78198,
391285,mscoco,A couple of men standing next to each other.,52932,
542451,mscoco,There are a lot of animals on the hills.,67318,
104715,mscoco,Man flying a colorful dragon kite in a blue sky,8455,
374574,mscoco,People stand in the drizzle with black and white umbrellas.,22768,
361815,mscoco,A tooth brush sitting on the side of a sink.,53768,
156696,mscoco,a train on train tracks at a train station,3711,
16730,mscoco,A dog sitting in front of a brown wooden door.,88834,
380706,mscoco,A man riding a motorcycle down a city street.,6352,
358664,mscoco,One man rides a skateboard down an empty pool while another man watches.,78368,
376185,mscoco,A person is riding a skateboard in a tennis court.,66748,
578524,mscoco,A tv sitting on top of a wooden shelf.,89346,
168340,mscoco,A man riding skis down a snow covered slope.,70356,
444887,mscoco,a person holding up a plate with a slice of pizza,10432,
325277,mscoco,A baseball player standing next to home plate.,90640,
89861,mscoco,An indoor train platform and tracks with a passenger train pulled up next to the platform.,5529,
108541,mscoco,A sign explains the toll on a toll road.,19589,
444926,mscoco,A motorcycle parked on top of a tiled floor.,14299,
137654,mscoco,People preparing to ski down a snow covered slope.,84743,
326517,mscoco,a cargo plane being loaded by a scissor jack truck,348,
507273,mscoco,A woman putting on a lipstick holding a sharp knife.,89055,
211141,mscoco,A black and white image of a lady on her cell phone while sitting down.,78750,
397587,mscoco,A man in a jean jacket has a red tie.,36221,
33990,mscoco,"A simple, fenced in garden containing several kinds of plants.",8175,
519555,mscoco,A black and white picture of a stop sign.,48422,
229274,mscoco,A large banana tree filled with lots of bananas.,2873,
351554,mscoco,Street sign for Hollywood Boulevard with a building in background.,67271,
229324,mscoco,A chandelier hangs in the foreground of a picture of a kitchen.,37190,
473199,mscoco,Yellow umbrellas stand out in a courtyard area near a walk way.,48246,
5713,mscoco,Two teenaged boys sitting on the floor posing next to a computer.,37053,
99604,mscoco,A person standing on the curb by a skate board.,40673,
493020,mscoco,a person riding a skate board down the street,32323,
457262,mscoco,A table topped with bananas next to a coin.,11719,
409708,mscoco,A woman is holding her daughter in front of a birthday cake with candles while another lady stands nearby,75663,
384970,mscoco,A street sign that indicates that you shouldn't turn left.,3416,
82338,mscoco,A man on motorcycle driving past cows on the street,46841,
167131,mscoco,some broccoli and shredded carrots sitting on a cutting board with a knife,93901,
297244,mscoco,a person catching a Frisbee in an odd position,8769,
80462,mscoco,some lightening is striking off in the distance,94422,
442701,mscoco,There is a green bus on a narrow street,87345,
404528,mscoco,A woman riding a water ski while being towed by a boat.,15890,
532994,mscoco,A horse drawn fire truck traveling across a field.,67945,
39072,mscoco,A man holding up a mustard covered hot dog to his own face.,83018,
7149,mscoco,A woman washing a lam with a hose.,73118,
156278,mscoco,a massive variety of pots and other objects are displayed along a long kitchen counter with a sink and a clock on the wall.,60965,
17260,mscoco,A large group of birds in the water.,45910,
432886,mscoco,This is what is left of a kitchen in an abandoned restaurant.,93834,
35526,mscoco,"A bathroom with a bathtub, separate shower, sink, cabinets and mirror.",24685,
6005,mscoco,a couple of giraffes that are walking around,22698,
274292,mscoco,a cat laying down next to a mirror,54555,
505447,mscoco,A plate that is flying in the air during the day.,15750,
190767,mscoco,There are four cows eating grass in a field,66470,
292662,mscoco,an orange fire truck parked in a wharehouse,55650,
277227,mscoco,Boats sit stationary in the middle of a canal.,72244,
7096,mscoco,"A yellow, gray and white train stationed at a city.",38619,
433714,mscoco,Two people riding on the back of an elephant through a lake.,27829,
548780,mscoco,Two sexy young women sitting on a metal bench in front of flowers.,24333,
279596,mscoco,A stop light that is green that also has various other street markers on it.,7827,
533532,mscoco,there are many bags and luggages on the floor,58096,
