case_number,source,prompt,evaluation_seed,celebrity
350054,mscoco,a cat sitting on a table next to a tv in a living room.,46311,
423337,mscoco,A cat sleeping on a pillow next to a book.,83310,
576871,mscoco,A gang of bikers driving down a rural country road.,87322,
47498,mscoco,A man standing on a tennis court holding a tennis racquet.,91001,
566159,mscoco,A couple of women embracing each other on a sandy beach.,75163,
28692,mscoco,A man flying through while riding a skateboard.,67570,
505269,mscoco,One of the two large hot dogs has been half eaten.,75686,
179273,mscoco,A plate topped with different kinds of foods on a table.,35478,
237476,mscoco,A large gray tiger cat standing on a table.,34859,
476258,mscoco,A person in a helmet is riding a skateboard.,30443,
334301,mscoco,MAN IN ORANGE SHIRT TRYING TO RIDE A WAVE,21297,
572042,mscoco,A man siting next to a black dog on a stool.,71835,
39630,mscoco,A tennis player in white wearing a white cap holds a red tennis racket.,57773,
21979,mscoco,a snowboarder and a snow skier are posing for a picture,88175,
234526,mscoco,A little boy in a yellow shirt feeding a giraffe.,93858,
52005,mscoco,The yellow fire hydrant is next to the bushes.,70229,
278338,mscoco,A bathroom with orange and white flooring with double sinks,38914,
552902,mscoco,a zebra grazes on some green grass next to some trees,94865,
569526,mscoco,a small child swinging a bat on a baseball field,16691,
43376,mscoco,A giraffe looks out over a tall fence with trees in the background.,18177,
350975,mscoco,THREE BLUE UTILITY SINKS AND TWO WHITE REGULAR SINKS,49510,
538819,mscoco,Two rectangular slices of pizza with multiple toppings.,43365,
110434,mscoco,A man in an elevator listening to music on his iPhone.,81615,
34904,mscoco,A book on a wooden bench on a street.,37721,
343934,mscoco,A blue motorcycle is parked in a corner covered in graffiti.,76579,
451440,mscoco,A black cat sitting on a chair at a table with plate of food and coffee.,32636,
514294,mscoco,A kitchen with lots of clutter and an open drawer.,36361,
197597,mscoco,a plate of food with vegetable and meat,72186,
356906,mscoco,"A toilet in front of a window, and next to the shower are shown",70009,
121745,mscoco,a plate that has a orange slice on it,68059,
264992,mscoco,Two bags are full of fruits on the table.,83687,
179500,mscoco,A man swinging a tennis racquet on top of a tennis court.,97535,
393692,mscoco,A white table topped with a laptop computer sitting next to a phone.,19681,
372913,mscoco,A group of young girls playing a game of soccer.,49694,
61660,mscoco,a business truck with graffiti written on it,97898,
470145,mscoco,A white cow standing next to a bush in grass,19348,
237745,mscoco,a man with a hat riding on a surf board,56934,
559838,mscoco,Some raw looking meat is with cooked broccoli.,60230,
108253,mscoco,A plate of cheese bread next to bread sticks and wine.,87107,
343424,mscoco,A large wooden bed covered in white blankets under a painting.,6212,
284771,mscoco,A Stop sign saying to stop all war at intersection.,70561,
417217,mscoco,A long white passenger train traveling through lush green countryside.,59035,
464286,mscoco,Several cows stick their heads out of a pen to feed.,56559,
432843,mscoco,A metal street pole with a street sign hanging off the side of it.,30709,
359677,mscoco,A man riding a kiteboard over the ocean under a gray sky.,22751,
268693,mscoco,A sign on a pole signifying a no parking zone.,58072,
118106,mscoco,A group of young men playing a game of frisbee.,70367,
570834,mscoco,Bikes are being transported in a subway car.,56396,
381296,mscoco,a girl smiling sitting at a table in front of several display items.,51534,
233405,mscoco,Boy in swimsuit on a beach throwing a frisbee.,42936,
218855,mscoco,A bunch of people are sitting around while a guy plays a video game,76064,
179392,mscoco,Cat sitting on a desk with a computer behind him.,36607,
424432,mscoco,Dog watching a guinea pig on a bed sheet.,14537,
70256,mscoco,a man cts into a small cake with his sharp knife,70508,
172265,mscoco,A herd of zebra standing around a tall wooden tree.,60115,
114726,mscoco,A black and white cat sitting on top of cabinets.,86212,
387148,mscoco,A large group of animals standing in a large grassy field.,19413,
365685,mscoco,A woman sucking on a very large sausage with her breast hanging out.,59592,
170393,mscoco,An old Mustang sits parked next to a parking meter with a sign on it.,96316,
410221,mscoco,A jet liner flying above in the clear blue sky.,16879,
267175,mscoco,A picture of someone's desk that has a lot of stuff on it.,20706,
122203,mscoco,Lots of cows eating grass on a large field.,79401,
84783,mscoco,A cat sits between a window and a large birdcage.,65687,
308235,mscoco,Four lambs standing on a hill top with trees.,16409,
408621,mscoco,A yellow and green bus passing in front of a building.,19899,
18688,mscoco,A baseball player holding a bat standing near home plate.,71847,
15301,mscoco,Two zebras standing outside grazing on some grass.,18418,
579158,mscoco,a red and blue plan on the runway getting ready to get passengers,27406,
97159,mscoco,a compact kitchen with stainless-steel cabinets behind glass blocks,48746,
436467,mscoco,A pan filled with veggies and a block of butter.,37026,
421144,mscoco,A large panda bear walking along a dirt road.,48828,
192932,mscoco,a woman is standing in the snow on skies,29208,
567683,mscoco,Some motorcyclists getting off their street bikes at a gathering,23515,
244487,mscoco,A couple of large passenger jets flying past each other on an airport.,93290,
176847,mscoco,Black birds picking berries out of the tree,80429,
128148,mscoco,A large living room with leather couches and wood flooring,39397,
104392,mscoco,"a modern kitchen with an oven, stove, and a fridge",60060,
552532,mscoco,Two baby cows standing on a dirt field next to a young boy.,47486,
270593,mscoco,a herd of elephants traveling on a grassy area next to a lake,41146,
525927,mscoco,A large bridge and some houses on the water.,78110,
79407,mscoco,A dog looking up in at a frisbee.,54603,
377401,mscoco,A large yellow building has a clock on it.,23429,
3694,mscoco,A man is doing a trick on a skateboard,38991,
81303,mscoco,The skier wearing goggles is riding through the snow with ski poles.,43169,
331405,mscoco,A plane sitting on top of an airport tarmac.,23761,
167193,mscoco,Two cows are head butting each other in the pasture.,28648,
11788,mscoco,Older model stop light on a street corner in a tropical city.,72309,
367029,mscoco,People crossing the street of a busy city street.,95224,
258762,mscoco,A woman standing in front of a mirror with bright blue hair.,9566,
309696,mscoco,A fire hydrant on the side of the road spraying water.,37341,
231589,mscoco,A child in diapers standing on a bed.,63922,
572574,mscoco,A brown duck floats by itself on the water,90378,
28359,mscoco,Car mirror with dog's head reflected on sunny day.,57981,
110231,mscoco,A skier with poles on the hill of snow.,79696,
557732,mscoco,a person riding a snow board on a snowy surface,18538,
350122,mscoco,A busy bus station with ramp going downstairs.,88137,
84064,mscoco,A bathroom with white tile and a beige toilet.,21354,
451896,mscoco,A bike sitting parked on the ground next to a building.,33812,
251094,mscoco,a sheep with two of her baby lambs in the pasture,80524,
198223,mscoco,A family playing at the beach with their baby,99659,
314370,mscoco,A kitchen filled with clutter all over it's counter.,36065,
71965,mscoco,A green mailbox with graffiti on the side,54793,
94871,mscoco,A group of people standing around sheep on a field.,11021,
212203,mscoco,a animal that is walking on a beach,98451,
404792,mscoco,a row of parked vintage motorcycles and bicycles,8719,
483179,mscoco,a bath room with its door open and light on,27877,
246270,mscoco,A street filled with red buses next to tall buildings.,92921,
546203,mscoco,A person in a coat and goggles carrying a snowboard.,60697,
140658,mscoco,A brick building with a tall clock tower beside it.,91577,
407825,mscoco,A red apple with a clock inside of it.,19120,
60515,mscoco,Someone props their feet up on a foot rest in a messy living room.,4811,
129420,mscoco,Three men wearing black and ties stand and smile at something out of the frame.,2475,
64332,mscoco,a black plane is sitting on a runway,64492,
18750,mscoco,Artistic photograph of architecture and frost-laden trees at dawn,50375,
61720,mscoco,A giraffe eating the bark off of a tree.,22416,
180718,mscoco,A man holding a knife while standing over a sink.,64246,
295242,mscoco,A virgin plane is sitting on the runway,14609,
563702,mscoco,A fire fire truck parked in a parking lot.,51323,
462677,mscoco,A blue parking meter sitting next to a street.,4780,
92768,mscoco,A man sitting on a bench holding a wooden guitar.,52264,
327794,mscoco,A metal wok bowl filled with diced fresh vegetables.,79381,
109992,mscoco,A person riding a snow board down a snow covered slope.,94488,
178175,mscoco,LOTS OF BACKPACKS AND HATS LINED UP ALONG A WALKWAY,53037,
505891,mscoco,A domestic cat lounges on a quilt covering a bed.,14163,
373341,mscoco,A Fed Ex delivery truck driving head on into an SUV.,42226,
510351,mscoco,A homemade looking pizza looks very delicious.,7210,
237568,mscoco,Person on a motorcycle coming up to a stop sign on the street.,9782,
343453,mscoco,A woman stands on a snow covered hill.,4166,
573869,mscoco,Nice open stretches of land that is alive.,25330,
385586,mscoco,A large boat traveling slowly trough a harbor.,9293,
270189,mscoco,the bus is blue and is stopped. Some people are standing waiting for it,74423,
157980,mscoco,A bagel sandwich with scrambled egg and bacon.,48294,
451751,mscoco,A man is on a rug with a laptop computer.,39914,
188735,mscoco,Three people in yellow shirts cleaning a park bench.,35276,
536110,mscoco,A row of birds are flying against a blue sky.,69544,
323602,mscoco,A gray and white puppy on a leash atop a skateboard.,27488,
142942,mscoco,Two boats that are sitting in the water.,13588,
446799,mscoco,a person standing on a side walk underneath a traffic light,76785,
221477,mscoco,A wild animal walking across a grass covered field.,29395,
284589,mscoco,A bed that is un made with a laptop open,92790,
15811,mscoco,a close up picture of a giraffes head,46730,
48358,mscoco,Several wine glasses lined up on a white counter,33848,
105866,mscoco,Two queen size beds in a white room with white sheets,56626,
559388,mscoco,A man lays on his bed with two cats and a laptop.,27473,
310473,mscoco,There are a lot of buses lined up on the street,41691,
205854,mscoco,A brown dog laying on top of a couch next to a brown teddy bear.,49486,
113801,mscoco,Airplane with vintage bus in front of air plane hangar,69197,
543215,mscoco,Signs point the way to a cemetery on a quiet road,60978,
175570,mscoco,A bus turning a corner at an intersection.,30264,
572671,mscoco,There is a bird that is eating seeds out if the bird feeder,48387,
168686,mscoco,A lot of food that are in some baskets.,79371,
386291,mscoco,Fuzzy cat sitting outside on the window sill,2145,
23201,mscoco,Two men are riding horses down a city street.,81085,
3934,mscoco,A young girl in the foreground and a woman in a bridal dress and other adults in the background.,28394,
