case_number,source,prompt,evaluation_seed,coco_id
5988,coco-30k,A bathroom that has a white toilet with the seat lifted up and various rolls of toilet paper on the top of the toilet tank.,68941,558083
5989,coco-30k,THIS IS A YUCKY PICTURE OF A LARGE AND SMALL TOILETS,42697,416774
5990,coco-30k,Cat lying on ground between pair of  parked bicycles ,69779,111970
5991,coco-30k,Two cats getting into a sink in a bathroom ,21904,332159
5992,coco-30k,A black and white photo of a martin Luther King next to a Lincoln statue.,4069,291202
5993,coco-30k,"A bathroom with purple walls, and a white sink, toilet, and cabinet.",62195,295960
5994,coco-30k,a commercial plane is on the airport runway,37358,360698
5995,coco-30k,Comical picture messages are on the restroom wall.,82591,63715
5996,coco-30k,A man is holding a pillow up as shade from the sun.,62663,363181
5997,coco-30k,A bathroom with white urinals amd sinks and brown stall doors.,13116,139971
5998,coco-30k,"The view through the door of a small, tiled bathroom.",28466,571596
5999,coco-30k,A computer that is on a desk near a window.,62177,250108
6000,coco-30k,A cat that is sitting down on a porch.,44924,154057
6001,coco-30k,A group of five jets flying through the sky.,47686,268371
6002,coco-30k,There are bikes parked next to the cars.,59495,17882
6003,coco-30k,A man wearing goggles and standing in the snow.,82367,426754
6004,coco-30k,A giraffe sticking it's head in a van.,66837,58223
6005,coco-30k,this is a woman cleaning a public restroom,12200,278966
6006,coco-30k,A toilet that is on the ground in a bathroom.,81703,137927
6007,coco-30k,An orange and blue bus parked on the side of a road.,40639,510169
6008,coco-30k,A airplane that is sitting on a runway.,97407,501502
6009,coco-30k,A counter top with a plate containing a slice of pizza.,77865,51355
6010,coco-30k,this is a white bike with a light on it,52789,225784
6011,coco-30k,You will not get anywhere if you open these doors and try to pass through.,79213,467386
6012,coco-30k,A group of animals that is standing in the grass.,64090,68050
6013,coco-30k,A zebra and giraffe that is in the dirt.,45737,573932
6014,coco-30k,A man and woman that are around a table.,41592,538163
6015,coco-30k,"A green military jeep, and motorcycle on display.",93638,114770
6016,coco-30k,The man is sitting in the small kitchen on a stool. ,69651,31442
6017,coco-30k,A black cat sitting on top of a wooden fence.,85327,291412
6018,coco-30k,A dog in a small bathroom with an orange shower curtain.,99175,68078
6019,coco-30k,A motorcycle that is painted green and parked.,11432,555942
6020,coco-30k,A cat that is standing over a bowl.,68079,543686
6021,coco-30k,Two chefs in a restaurant kitchen preparing food. ,31022,222564
6022,coco-30k,Two people who are in the street on motorcycles.,91944,244455
6023,coco-30k,Two television that are sitting on stands in a room.,27983,120535
6024,coco-30k,An old fashioned stove top oven with pots sitting on top of it.,40551,536369
6025,coco-30k,A bathroom that has a microphone and amplifier in it.,52043,120566
6026,coco-30k,Mr. and Mrs. Santa Clause standing on the side of a road as Santa points to the sky.,68696,416864
6027,coco-30k,"This kitchen has a black stove, stainless steel refrigerator and white cupboards.",68196,237928
6028,coco-30k,A sign in front of an airplane warning of no smoking.,32558,30044
6029,coco-30k,A woman that is sitting in front of a cake.,5245,363036
6030,coco-30k,A lot of thought went into decorating this rustic bathroom.,96687,215709
6031,coco-30k,A computer chair that is in front of two computers.,234,448928
6032,coco-30k,This bathroom is so filthy it probably doesn't work anymore,78657,356351
6033,coco-30k,A lamp that is on sitting on a table.,56891,332499
6034,coco-30k,Three people on a motorcycle in the middle of a city.,65339,80260
6035,coco-30k,A toilet is sitting amongst things have been abandoned.,58748,250066
6036,coco-30k,Two airplanes flying in tandem leave a smoky contrail in the sky.,29439,504378
6037,coco-30k,A toilet that is in a bathroom with the lid up.,72413,309495
6038,coco-30k,"Bikes lined up at a bike stop with an advertisement near by that says ""your butts""
",1179,262228
6039,coco-30k,A gold and white dog sticking its head out a car window.,4860,184771
6040,coco-30k,A crane operates over the city being built,36441,573843
6041,coco-30k,Tea time in the dollhouse is much like the real thing.,16507,307564
6042,coco-30k,A toilet that has its seat open in a bathroom.,56524,71618
6043,coco-30k,A sink that is hanging underneath a mirror.,83730,146149
6044,coco-30k,A plane that is flying in the sky.,58710,296265
6045,coco-30k,A clock that is on the side of a tower.,60172,138755
6046,coco-30k,A man that is standing near a bike.,90795,541897
6047,coco-30k,"A view into a bathroom with a white toilet, tub and a wooden cabinet sink.",991,46503
6048,coco-30k,An airplane with wheels wheels barely off ground tilted slightly upward from the pavement to the blue sky.,43637,488270
6049,coco-30k,"A store that says ""Ray's Tavern"" and a group of motorcycles parked outside the store. ",76455,451471
6050,coco-30k,Yellow motorcycle parked on a lot with other motorcycles.,12403,485822
6051,coco-30k,A few jumbo jet planes parked in a waiting area of an airport.,11704,469130
6052,coco-30k,this is a white sink and a white toilet,28961,470348
6053,coco-30k,A car with some surfboards in a field.,29439,310391
6054,coco-30k,A unique restroom is seen in this image.,71712,478175
6055,coco-30k,A group of scattered sheep move down a country path.,97634,133098
6056,coco-30k,A man that is sitting on a motorcycle.,32500,115626
6057,coco-30k,A cat on a city street with people.,86124,488573
6058,coco-30k,Two giraffes stand in sand inside an enclosure. ,32438,138821
6059,coco-30k,A small toilet rests in a dark colored bathroom.,78608,567787
6060,coco-30k,Three young men prepare to race bicycles back in the early nineteenth century as a crowd of mean watch.,691,62109
6061,coco-30k,THREE BLUE UTILITY SINKS AND TWO WHITE REGULAR SINKS,49510,350975
6062,coco-30k,A group of people that are standing in the grass.,31625,281315
6063,coco-30k,Large commercial cargo plane sits on tarmac next to radar equipment.,41476,323709
6064,coco-30k,TWO PEOPLE IN A VERY SMALL APARTMENT SIZE KITCHEN,68618,64342
6065,coco-30k,An office desk with several monitors and birthday balloons,46019,486457
6066,coco-30k,A pot that is sitting on a stove.,53906,332861
6067,coco-30k,A man that is sitting on a motorcycle.,78783,140651
6068,coco-30k,A large flat screen television with entertainment center.,6412,256180
6069,coco-30k,A person on a red and black moped on a sidewalk. ,94552,464153
6070,coco-30k,A group of women that are standing near each other.,94873,241318
6071,coco-30k,A man is using a urinal at a public restroom,82550,530033
6072,coco-30k,a couple of vehicles are driving down the street,87122,448078
6073,coco-30k,The pair of shoes is on the bathroom floor near the cabinet. ,51322,329534
6074,coco-30k,The landing gear is down as the airliner comes in for a landing. ,34509,109206
6075,coco-30k,The black and white silhouette of a motorcycle near water,76212,242870
6076,coco-30k,A man that is sitting at a keyboard.,34407,326088
6077,coco-30k,A portable bathroom has a gray plastic urinal.,30083,117396
6078,coco-30k,A zebra and giraffe that is in the dirt.,55340,516026
6079,coco-30k,a sink and an oven in a kitchen,75643,366406
6080,coco-30k,"A bathroom with a toilet, sink bowl and mirror.",35084,350649
6081,coco-30k,A kitchen with white cabinets and a dark blue countertop,24655,264347
6082,coco-30k,A giraffe that is standing in a field.,52099,185821
6083,coco-30k,A television sits on a cabinet in a room.,42645,155142
6084,coco-30k,A crowded kitchen that is cluttered and messy.,29678,447169
6085,coco-30k,A picture of a street light through a rainy lens.,7045,144706
6086,coco-30k,A few kittens in a bowl in a white void,97778,350075
6087,coco-30k,A kitchen that has a sink and cabinets in it.,85330,69340
6088,coco-30k,A small bathroom is pictured in this image.,99349,215675
6089,coco-30k,a small toy plane flying over a street ,14028,440928
6090,coco-30k,An overview of land and snow capped mountains.,39949,159983
6091,coco-30k,a man sitting at the end of a counter using a couple of tablets,65298,436273
6092,coco-30k,A man standing behind a bench with something in his hands.,36098,104340
6093,coco-30k,"a tray filled with assorted plates and bowls, most with veggies in it",67946,319221
6094,coco-30k,two cat getting ready to get into a fight,10227,230151
6095,coco-30k,a woman holding a colorful striped umbrella ,3647,370486
6096,coco-30k,A clean bathroom is seen in this image.,52449,192440
6097,coco-30k,A bathroom that has a sink with a glass bowl.,87539,195042
6098,coco-30k,a toilet a sink and a bad mirror,99518,11727
6099,coco-30k,A horse-drawn carriage moves past a historical building.,34290,190494
6100,coco-30k,A large passenger jet sits parked at an airport.,39930,270136
6101,coco-30k,A man drives a motorcycle down a road in the fog.,65554,165518
6102,coco-30k,this motorcycle rider is wearing the same colors as his bike,98489,369791
6103,coco-30k,Horses graze in front of a large building amid snow.,94116,37675
6104,coco-30k,A man riding on a motorcycle near people walking.,30903,222370
6105,coco-30k,this is a bathroom and a tub with tile,38801,69223
6106,coco-30k,A clean bathroom is seen in this image.,75117,193251
6107,coco-30k,a tiled bathroom with a tub inside of it ,2232,295769
6108,coco-30k,a man sits on a motor cycle next to a gas pump,66817,198352
6109,coco-30k,a man stands next to a bunch of parked bike ,48243,520427
6110,coco-30k,Several motorcycles parked in a parking lot in front of a building.,32793,470703
6111,coco-30k,Several different pots place on a stone floor.,39907,534271
6112,coco-30k,A plate of food placed next to a computer.,19488,248314
6113,coco-30k,Several young boys sitting in the library using laptops. ,58943,575964
6114,coco-30k,Women that are sitting outside on a patio area and smoking cigarettes.,19390,504074
6115,coco-30k,A close up of a front end of a motorcycle and tire.,14396,385473
6116,coco-30k,A building tower has two clocks on it. ,17818,414711
6117,coco-30k,a person riding a motorcycle on a city street ,19174,53344
6118,coco-30k,Bathroom decorated in blues and greens with a mirror over the vanity.,17904,400123
6119,coco-30k,The trunk is filled with equipment to ski.,12632,332461
6120,coco-30k,A dog sitting on top of a motorcycle in an intersection.,39210,495357
6121,coco-30k,a bird on top of a cross on top of a building ,47193,71145
6122,coco-30k,a motorcycle parked in a field with a sky background ,58251,8181
6123,coco-30k,Two park benches sitting in grass under dappled sunlight,68873,386189
6124,coco-30k,A cat sitting on the dashboard of a car.,40117,31392
6125,coco-30k,Two men sit on boxes with their motorcycle on the side of the road. ,39620,421131
6126,coco-30k,a traffic light hanging over a city street ,42514,369482
6127,coco-30k,A large airplane flies overhead through the sky.,29986,535198
6128,coco-30k,a close up ofa clock with statues of people ,94023,330720
6129,coco-30k,a bird standing close to a parked car,16872,551517
6130,coco-30k,The bathroom has wood trim and white furniture.,9872,119137
6131,coco-30k,A young person in a motorcycle outfit sitting on a bike preparing to ride.,72904,250939
6132,coco-30k,A man's reflection is in a mirror of a bathroom.,65538,513129
6133,coco-30k,A United jet liner flying through the air.,43772,183306
6134,coco-30k,In a library children look on as costumed characters give a presentation,50045,283785
6135,coco-30k,a fridge and a sink in a home kitchen,45275,223094
6136,coco-30k,A modern bathroom is shown with a square sink.,17211,103631
6137,coco-30k,"An odd bathroom with stone walls, and two rolls of toilet paper",15329,372495
6138,coco-30k,a large plane is taking off near a field,87448,468525
6139,coco-30k,A white bowl filled with leafy greens on a rain soaked ground.,8486,410670
6140,coco-30k,A group of motorcycle riders on the road.,28481,267112
6141,coco-30k,Two wash basins side-by-side next to a toilet and a bidet.,55484,540820
